ID,SMILES,VALUE_p
35,O=C(NCCCCN1CCC(=C2C3=CC=C(Cl)C=C3CCC3=CC=CN=C23)CC1)C1=CC=C2C=CC=CC2=C1,6.6
36,O=C(NCCCCN1CCN(C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)CC1)C1=CC2=CC=CC=C2S1,6.0
37,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(C2=CC=CC=C2F)CC1,6.85
38,C1=CC2=C(CCCO2)C(N2CCN(CCCC3=CNC4=CC=CC=C34)CC2)=C1,7.69
39,O=C1COC2=C(C=CC=C2N2CCN(CCCC3=CNC4=CC=CC=C34)CC2)N1,8.37
40,COC1=CC=C(Cl)C=C1S(=O)(=O)NC1CCC(N2CCC(C3=CC=CC=C3OC3CC3)CC2)CC1,6.89
41,CC(C)=C1C2=CC=CC=C2C=C(C2=CCN(C)CC2)C2=CC=CC=C12,6.1
42,CN1CCC2=CC=CC=C2CC2=C(CC1)N(C)C=C2,6.15
43,CCCN(CCC)C1CCN2N=CC=C2C1,5.0
45,COC1=CC=C2C=C(C(C)C(=O)NCCCN3CCN(C4=CC=CC=C4OC)CC3)C=CC2=C1,7.02
46,O=C(NCCCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1)C1=CC2=CC=CC=C2[Te]1,7.32
47,C1=CC=C2C(N3CCN(CCC4=CC=C5NC=NC5=C4)CC3)=CC=CC2=C1,8.78
48,CCCN(CCC)C1CC2=C3C(=CC=C2)N=C(S)N3C1,9.22
50,COC1=CC=CC=C1N1CCN(CCCNC2=NC3=CC=CC=C3OC2)CC1,6.55
51,C#CC1=CCC(N(CCC)CCCCNC(=O)C2=CC3=CC=CC=C3S2)CC1,7.48
52,O=C(NCCCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1)C1=CC=C(I)S1,7.49
53,CCCN(CCC)C1CCC2=C(F)C=CC=C2C1,6.7
54,CSC1=CC=C2C(=C1)CCN2C(=O)CN1CCN(CC2=CC=C(Cl)C=C2)CC1,5.42
55,COC1=CC=CC=C1N1CCCN(CCCCNC(=O)C2=CC=C(CCF)C=C2)CC1,6.97
56,O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,9.3
59,ClC1=NC=CC2=C1NC=C2CN1CCN(C2=CC=CC=C2)CC1,5.59
60,COC1=CC=C(N2CCN(CC3=C(C)N=C4C=C(C)N=C(C)N34)CC2)C=C1,6.8
61,COC1=CC=CC=C1N1CCN(CC2=CN=C3C=C(C)N=C(C)N23)CC1,6.24
62,CCCN(CCN1CCN(C2=CC=CC=C2OC)CC1)C1CCC2=C(O)C=CC=C2C1,7.05
63,CCCN(CCN1CCN(C2=CC=CC=C2)CC1)C1CCC2=CC=C3NC(=O)CC3=C2C1,7.04
64,CCOCCOC1=CC=CC(C(=O)NCCCN2CCN(C3=CC=CC=C3OC)CC2)=C1,6.85
65,CCCN1CCC2=CC=CC3=C2C1CC1=CC=CC(OCCCN2C=C(CCN4CCN(C5=CC=CC=C5OC)CC4)N=N2)=C13,5.13
66,O=C(CCCCN1CCCN(C2=CC=C(Cl)C=C2)CC1)C1=NC2=CC=CC=C2S1,5.7
67,OC1(C2=CC=C(Cl)C=C2)CC2CCC(C1)N2CCCCC1=NC2=CC=CC=C2S1,7.36
69,[O-][S+](CCCN1CCC(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,6.0
70,ClC1=CC=C(N2CCN(CCCOC3=CC=CC=C3)CC2)C=C1,6.35
71,CC(=O)NC1CCC(CCN2CCC(C3=CC=C(F)C4=C3C=CO4)CC2)CC1,6.39
72,COC1=CC2=C(C=C1O)C1CC(O)(C3=CC=C(OC(F)(F)F)C=C3)CCN1CC2,8.4
73,OC1=CC=CC=C1N1CCN(CC2=C3C=CC=CN3N=C2)CC1,5.35
74,FCCOC1=CC=C(N2CCN(CC3=C4C=CC=CN4N=C3)CC2)C=C1,4.18
75,BrC1=CC=CC(N2CCN(CC3=C4C=CC=CN4N=C3)CC2)=N1,6.68
76,CC1COC(C2=CC=C(N)N=C2)CN1CCCCNC(=O)C1=CC2=CC=CC=C2N1,4.68
77,O=S(=O)(C1=CN=CC2=CC=CC=C12)N1CCC(CCN2CCN(C3=CC=CC(F)=C3)CC2)CC1,6.0
78,O=C(NC1CCC(CCN2CCN(C3=NC=CC4=C3CCO4)CC2)CC1)C1=CC=C(Cl)C=C1,6.54
79,C1=CC=C(N2C=C(CN3CCN(C4=CC5=CC=C4CCC4=CC=C(C=C4)CC5)CC3)C=N2)C=C1,7.41
80,O=C(NC1CCC(CCN2CCC(C3=CC=CC4=C3CCO4)CC2)CC1)C1=CC=C2OCOC2=C1,6.09
81,CN1CCC2=CC=CC3=C2C1CC1=CC=C(O)C(O)=C13,7.09
82,CC1=CC=CC(N2CCN(CCCCNC(=O)C3=CC4=CC=CC=C4O3)CC2)=C1C,7.07
86,CNC1CC2=CC=CC3=C2N(C1)C(=O)N3CCCCOC1=CC=C2CCC(=O)NC2=C1,6.47
88,O=C1CC2=CC(CCN3CCN(C4=NSC5=CC=CC=C45)CC3)=C(Cl)C=C2N1,8.51
92,CCCN(CCC1(O)CC(NC(=O)C2=CC=C3C=CC=CC3=C2)C1)C1CCC2=C(C1)SC(N)=N2,5.41
93,C=CCN1CCCC1CNC(=O)C1=CC(CCCSC2CC(=O)N(CCCCCC(=O)NC(CC3=CN=CN3)C(=O)NC(C)C(=O)NC(C(=O)NC(CC3=CC=C(O)C=C3)C(=O)N3CCCC3C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CN=CN3)C(=O)O)C(C)CC)C2=O)=CC(OC)=C1OC,7.99
94,O=C1NC2=CC=CC=C2N1CCCN1CCC(N2C(=O)NC3=CC(Cl)=CC=C32)CC1,9.05
95,COC1=CC=C(N2CCN(CCCCCCN3C(=O)C4=CC=CC5=CC=CC(=C45)C3=O)CC2)C=C1,4.4
97,O=S1(=O)C2=CC=CC3=CC=CC(=C23)N1CCCCCCN1CCN(C2=CC=C(Cl)C=C2)CC1,6.47
98,COC1=CC=CC=C1OCCNCC1OCCOC1(C1=CC=CC=C1)C1=CC=CC=C1,6.49
99,CCCCOC1=C(O)C=C(Br)C2=C1CN1CCC3=CC(OC)=C(O)C=C3C1C2,6.97
100,CC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=N3)CC2)=C1C,8.6
101,CCN(CC)C(=O)NCCCCN1CCN(C2=CC(C(F)(F)F)=NC(C(C)(C)C)=N2)CC1,7.76
102,CC1=CC=CC(=O)N1CCCCN1CCN(C2=CC(C(F)(F)F)=NC(C(C)(C)C)=N2)CC1,6.71
103,CC(C)(C)C1=NC(N2CCN(CCCCN3C=CC=C(C(F)(F)F)C3=O)CC2)=CC(C(F)(F)F)=N1,6.39
104,CC(C)(C)C1=NC(N2CCN(CCCCN3C=CC(C(F)(F)F)=CC3=O)CC2)=CC(C(F)(F)F)=N1,6.64
107,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4C5=CC=CC6=C5C(=C(Br)N6)CC4N(C)C3)(C(C)C)C(=O)N12,9.28
108,N#CC1=CC=C2NC(CN3CCN(C4=CC=CC=C4Cl)CC3)=CC2=C1,6.02
109,N#CC1=CC=C2NC=C(CN3CCN(C4=CC=C(Cl)C(Cl)=C4)CC3)C2=C1,6.1
110,COC1=C(C(=O)NCCN2CCN(C3=CC=CC=C3)CC2)C=C(Br)C2=CC=CC=C12,5.72
111,COC(=O)C1=CC=C(C[S+]([O-])C2=NC3=CC=CC=C3N2CC2=CC=C(Cl)C=C2)C=C1,5.82
112,CCCN(CCC)C1CCC2=CC=CC(O)=C2C1,5.49
113,NC1=CC=CC=C1C(=O)CCCN1CCC2C(C1)C1=CC=CC3=C1N2CCCS3,8.22
114,ClC1=CC=C(N2CCN(CC3=C4C=CC=C(C5=CC=CC=C5)N4N=C3)CC2)C=C1,5.27
115,NC1=CC(F)=CC=C1C(=O)CCCN1CCC2C(C1)C1=CC=CC3=C1N2CCCC3,8.46
116,COC1=CC=CC=C1N1CCN(CCC2CCC(NC3=NC=CC=N3)CC2)CC1,8.52
117,O=C(NC1CCN(CC2=CC=CC=C2)C1)C1=CC=C(C2=CC=C(C(F)(F)F)C=C2)C=C1,5.1
118,CSC1=CC=C(C2=CC=C(C(=O)NC3CCN(CC4=CC=CC=C4)C3)C=C2)C=C1,5.4
119,COC1=CC=C(C2=NOC(CCCCN3CCN(C(C4=CC=CC=C4)C4=CC=CC=C4)CC3)=C2)C(OC)=C1,5.42
120,C1=CC=C(N2CCN(CCCNC3=NC4=CC=CC=C4OC3)CC2)C=C1,5.7
121,CCCN(CC1=CC=CO1)C1CCC2=C(C=CC=C2OC)C1,6.93
122,NC1CCN(C2=CC=C3NN=C(S(=O)(=O)C4=CC=CC5=CC=CC=C45)C3=C2)C1,5.54
123,O=C(NC1CCC(CCN2CCN(C3=CC=CC=C3)CC2)CC1)C1=CC=CS1,8.47
124,CCCN1CCCC2CC3=C(C=NN3)CC21,5.59
125,CC1=CC=C2CNC3CCC4=CC(O)=C(O)C=C4C3C2=C1,6.52
127,O=C1C2=CC=CC=C2CCC12CCN(CC1=CC=C(C(F)(F)F)C=C1)CC2,5.66
130,FC(F)(F)C1=CC=CC(N2CCN(CCC3CCC(NC4=NC=CC=N4)CC3)CC2)=C1,8.22
131,CCCN(CCN1CCN(C2=CC=C(C3=CC=CC=C3)C=C2)CC1)C1CCC2=C(C1)SC(N)=N2,6.58
132,N#CC1=CC=CC=C1S(=O)(=O)C1CCN(CCC2=CC=C(F)C=C2F)CC1,6.17
133,CC1=C(C2=NN=C(SCCCN3CCC4CC4(C4=CC=CC(C(F)(F)F)=C4)C3)N2C)OC=N1,6.5
134,C1=CC=C(CCN2CCC(C3=NNC(C4=CC=NC=C4)=C3)CC2)C=C1,5.89
135,OC1=CC=C2CCC(CNCC3=CC=CC=C3)OC2=C1,8.01
136,CCC1=CC=CC(N2CCN(CC(O)CCNC(=O)C3=CN4C=CC=CC4=N3)CC2)=C1Cl,6.71
137,CCN(CC1=CC=C(C2=CC(S(=O)(=O)CC)=CC=C2OC)N1)CC1=CC=CC=C1OC,7.8
138,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(NC(=O)C4CC4)=C3CCC21,5.67
139,CCC1=CC=CC(N2CCN(C)CC2)=C1Cl,7.24
140,CCC1=CC(Cl)=C(OC)C(N2CCN(CC(O)CCNC(=O)C3=CC4=CC=CC=C4N3)CC2)=C1,4.94
141,C#CC1=CNC(CN2CCN(C3=CC=CC=C3)CC2)=C1,6.11
142,CCCN(CCC)CC1CCC2=C(C1)SC=C2,5.51
143,CC1CC2=CC=CC=C2N1C(=O)CN1CCN(CC2=CC=C(Cl)C=C2)CC1,6.72
144,CCCN(CCC)C1CCC2=C(O)C=CC=C2C1,7.59
145,C1=CC=C(C2=NCCC(CN3CCN(C4=CC=CC=C4)CC3)N2)C=C1,4.54
147,O=C1NC2=CC=CC(OC3CCN(CCC4CCC5=C(C4)C4=CC(F)=CC=C4N5)CC3)=C2O1,6.51
148,COC1=CC=CC=C1N1CCN(CCCOC2=CC=C3CCC(=O)NC3=C2)CC1,8.32
149,CC1=C(C2=NN=C(SCCCN3CC4CC4(C4=CC=C(C(F)(F)F)C=C4)C3)N2C)OC=N1,6.9
150,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(C=O)=C3CCC21,5.86
151,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(N4CCCC4=O)=C3CCC21,5.86
152,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(C4=CC(F)=CC(F)=C4)=C3CCC21,6.51
155,N#CC1=CC=C(CNC(=O)CCCCCN2CCN(C3=CC=CC=C3C3=CC=CC=C3)CC2)C=C1,6.85
156,CC1=C(C2=NN=C(SCCCN3CC4CC4(C4=CC=C(S(F)(F)(F)(F)F)C=C4)C3)N2C)OC=N1,6.6
159,NC(=O)C1CSC2CCC3(CCCN3C(=O)C3CCCN3)C(=O)N21,9.71
160,CON=C(CCN1CCN(C2=CC=CC=N2)CC1)C1=CC(F)=CC(F)=C1,6.88
161,CN1CCCC2=CC=CC=C2CC2=C(CC1)C1=CC=CC=C1N2,7.84
162,CN1CCCC2=C(CC3=CC=CC=C3CC1)NC1=CC=CC=C21,6.84
163,FC(F)(F)OC1=CC=CC(CN2CCN(C3=NC4=CC(Cl)=CC=C4NC4=CC=CC=C34)CC2)=C1,8.47
164,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=NC=C3)C3=CC=CC=C23)CC1,4.55
165,FCCOC1=CC=C(N2CCN(CC3=NN4C=CC=CC4=C3)CC2)C=C1,4.3
166,OC1=CC2=C(C=C1O)C(C1=CC=CC=C1)CNCC2,3.14
168,O=C(C1=CC=CC=C1)N1CCN(CCN2CCC3=C(CC2)SC=N3)CC1,4.38
169,COC1=CC=CC(C2CCCN(CCN3CCN(C4=CC=CC(Cl)=C4)C3=O)C2)=C1,7.6
170,CC1=NOC(CN(C)CCN2CCN(C3=CC=CC(Cl)=C3)C2=O)=C1,6.8
171,C1=CC=C(C2=CC=C(CNCCC3=CNC4=CC=CC=C34)O2)C=C1,6.17
172,COC1=CC=C2NC=C(CCNCC3=CC=C(C4=CNN=C4)O3)C2=C1,5.76
173,FC1=CC=C2C(CCNCC3=CC=CC(OCC(F)(F)C(F)F)=C3)=CNC2=C1,5.92
174,CC1(C)CC2=CC=CC3=C2N1C(=O)C(N1CCN(CC2=CC=C(Cl)C=C2)CC1)CC3,6.7
176,COC1=CC=C(N(CC2=CC=CC(OC)=C2)NC(=O)NCCCN2CCN(C3=CC=CC=C3OC)CC2)C=C1,6.82
177,O=C(NCCN1CCN(C2=CC=C(I)C=C2)CC1)NN(CC1=CC=CC=C1)C1=CC=CC=C1,6.31
178,COC1=CC=CC=C1N1CCN(CCCNC(=O)NN(CC2=CC=CC=C2)C2=CC=CC=C2)CC1,7.14
179,COC1=C(C(=O)NCCN2CCN(C3=CC=C(C)C=C3)CC2)C=C(Br)C2=CC=CC=C12,6.0
180,CCCN1CCOC2C3=CC(OCCCCNC(=O)C4=CC5=CC=CN=C5N4)=CC=C3OCC21,4.57
181,O=C1CCC2=CC=C(OCCCCN3CCOC4C5=CC(O)=CC=C5OCC43)C=C2N1,5.2
182,CC1COC(C2=CC=C(N)N=C2)CN1,5.63
183,CC1COC(C2=CC=C(N)N=C2)CN1CC=CCOC1=CC=C2CCC(=O)NC2=C1,4.68
184,CC1COC(C2=CC=C(N)N=C2)CN1CC1CC1CNC(=O)C1=CC2=CC=CC=C2N1,6.67
185,FC1=CC=C(C#CCOCCC2CCN(CCC3=CC=CC=C3)CC2)C=C1,5.97
189,N#CC1=CC=C2OCC3CN(CC4=CC=C(F)C=C4)CC3C2=C1,7.4
190,N#CC1=CC=C2NC(CN3CCN(C4=CC=CC=C4)CC3)=CC2=C1,6.54
191,CCCN(CCC)C1CCC2=C(OC)C=CC=C2C1C,7.2
192,O=C1C2=CC=CC=C2C(=O)N1CCCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1,6.92
194,CC(C)CC(NC(=O)C1CCCN1)C(=O)NCC(N)=O,9.89
196,CCCN(CCCCN1CCN(C2=CC=CC=C2)CC1)C1CCC2=CC=C(O)C=C2C1,6.94
197,COC1=CC=CC=C1N1CCN(CNC(=O)C2=CC=C(Cl)C=C2)CC1,6.46
198,COC1=C(C(=O)NCCN2CCN(C3=CC=CC=C3)CC2)C=CC2=CC=CC=C12,5.15
199,COC1=CC=C(Br)C=C1C1=NC(CN2CCN(CC3=CC=CC=C3)CC2)=CO1,5.82
200,CC1=C2CC3C(CC(NC(=O)C(C)(C)C)CN3C)C3=C2C(=CC=C3)N1,8.51
201,OC1(C2=CC=C(I)C=C2)CCN(CC2=CNC3=NC=CC=C23)CC1,7.21
202,O=C1NC2=CC=CC=C2N1C1CCN(CC2=COC3=CC=CC=C23)CC1,7.87
203,O=C1CC2=C(C=CC=C2N2CCN(CC3=CC=CC=C3)CC2)N1,8.1
204,COC1=CC=CC(CNCCN2CCN(C3=CC=C(Cl)C=C3)CC2)=C1,5.3
205,CC(C)(C)C1=NC(N2CCN(CCCCNC(=O)C3=NN4C=CC=CC4=C3)CC2)=CC(C(F)(F)F)=N1,6.37
206,O=C(NCCCN1CCN(C2=CC=CC=C2)CC1)C1=CC=CC2=C1C1=CC=CC=C1C2=O,6.11
207,O=C(NCCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1)C1=CC=CC2=C1CC1=CC=CC=C12,5.77
208,O=C1COC2=CC=CC=C2N1CCCN1CCN(C2=CC=CC(Cl)=C2Cl)CC1,6.56
209,O=C1COC2=CC=CC=C2N1CCCN1CCC(C2=NOC3=CC(F)=CC=C23)CC1,8.49
211,O=C(NC1CCC(CCN2CCN(C3=CC=CC=C3Cl)CC2)CC1)C1CCCCC1,7.82
212,C1=CC=C(N2CCN(CCCCCNC3=NC4=CC=CC=C4OC3)CC2)N=C1,6.27
213,FC1=CC=C(C2=NOC(CCCCN3CCN(C(C4=CC=CC=C4)C4=CC=CC=C4)CC3)=C2)C=C1,5.84
214,ClC1=C2CCCC3=CNN=C3C2=C(Cl)S1,6.27
215,OC1=CC2=C(C=C1O)C1C3=CC=CC=C3CNC1CC2,5.77
216,NC1=CC(F)=CC=C1C(=O)CCCN1CCC2C(C1)C1=CC=CC3=C1N2CCC3,8.28
220,CCOC(=O)NC1=CC(F)=CC=C1C(=O)CCCN1CCC2C(C1)C1=CC=CC3=C1N2CCCS3,7.82
221,CCCN(CCC)C1CC=C(C#C[Si](C)(C)C)CC1,7.77
222,O=C(NCCCCN1CCC2C3=CC=CC=C3CCC21)C1=CC=C(C2=CC=CC=C2)C=C1,6.3
223,OC1=CC=C(Br)C=C1C1=NC(CN2CCN(C3=CC=CC=C3)CC2)=CO1,5.18
224,NCCC1=CC=C(O)C(O)=C1,8.72
225,CN1C(SCCCN2CCC3(CC2)CCN(C2=CC=CC(C#N)=C2)CC3)=NN=C1C1=CC=CC=C1,4.24
226,COC1=CC=CC=C1N1CCN(CCCCCC(=O)NCC2=CC=C(OS(C)(=O)=O)C=C2)CC1,7.04
227,C1=CC=C2CN(CCCC3=NC4=CC=CC=C4N3)CCC2=C1,6.04
228,O=C(NCCCCN1CCC2C3=CC=CC(O)=C3CCC21)C1=CC=C(C2=CC=CC=C2)C=C1,7.2
230,N#CC1=CC=C2NC=C(CN3CCN(C4=CC=CC=C4Cl)CC3)C2=C1,6.27
231,C=CCN1CCC2=C(CC1)SC(N)=N2,6.21
232,CC1=CC=C(CN2CCN(C3CCC4=CC=CC5=C4N(C3=O)C(C)(C)C5)CC2)C=C1,6.78
233,CCCN1CCCC(C2=CC=CC(O)=C2)C1,7.41
235,COC1=CC=CC2=C1CCC1C2CCCN1CCCCNC(=O)C1=CC=C(C2=CC=CC=C2)C=C1,6.3
237,CCCN(CCC)C1CCC2=C(C=CS2)C1,7.7
238,CC1=C(C2=CC=CC=C2)N(C)C(=O)N1C1CCN(CC2=CC=CC=C2)CC1,7.82
239,COC1=CC=C2NC=C(C3CCN(CCCCN4C(=O)CC(C5=CNC6=CC=C(F)C=C56)C4=O)CC3)C2=C1,7.7
240,O=C1C2=CC=CC3=CC=CC(=C23)N1CCCCCCN1CCN(C2=CC=CC=C2Cl)CC1,7.24
242,O=C1C2=CC=CC3=CC=CC(=C23)N1CCCCCCN1CCN(C2=CC=C(Br)C=C2)CC1,6.69
244,CN1CCCCC1CCN1C2=CC=C(Br)C=C2SC2=CC(Br)=CC=C21,6.16
245,COC1=CC=CC=C1N1CCN(CCCCCNC(=O)C2=C3C=CC=CN3N=C2)CC1,7.52
246,COC1=CC=C(CN2N=NC(C(=O)NCCCCN3CCN(C4=CC=CC=C4OC)CC3)=C2C)C=C1,7.26
247,COC1=CC=CC=C1N1CCN(CCCCNC(=O)C2=C(C)N(CC3=CC=CC=C3)N=N2)CC1,6.64
248,CC1(C)NC(=O)N(CC(O)CN2CCN(C(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C1=O,5.94
249,N#CC1=CC=C2NC(CN3CCN(C4=CC=C(F)C=C4)CC3)=CC2=C1,4.55
251,CN1CCN(C2=NC3=CC(Cl)=CC=C3NC3=CC=CC=C23)CC1,7.55
252,O=C1C(C2=CC=CC=C2)=COC12CCN(CC1=CC=CC=C1)C2,4.7
253,OC1=CC=C(C2=CC=C(CNCCC3=CNC4=CC=CC=C34)O2)C=C1,6.12
254,OC1=CC=C(C2=CC=C(CNCCC3=CNC4=CC(F)=CC=C34)O2)C=C1,6.35
255,CN1CCN(C2=NC3=CC=CC=C3N(NC(=O)C3=CC=CC=C3I)C3=CC=C(Cl)C=C23)CC1,6.64
256,COC1=CC(C(=O)NN2C3=CC=CC=C3N=C(N3CCN(C)CC3)C3=CC(Cl)=CC=C32)=CC(OC)=C1OC,5.49
257,CCCCC1=CC=C(S(=O)(=O)NC2=CC=C(C34CNCC3C4)C=C2)C=C1,6.9
258,CC(O)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCNC(=N)N)NC(=O)C(NCCSCC2CC3C4=CC=CC5=C4C(=CN5)CC3N(C)C2)CCCCNC(=O)C(CC2=CC=C(F)C=C2)NC1=O,7.0
259,CC(O)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCNC(=N)N)NC(=O)C(NCCSCC2CC3C4=CC=CC5=C4C(=CN5)CC3N(C)C2)CCCCNC(=O)C(CC2=CC=C(F)C(F)=C2)NC1=O,7.77
261,CC1=NNC(C2CCN(CC3=CC=CC=C3)CC2)=C1,6.19
262,OC(COC1=CC=CC=C1)CN1CCC(OC2=CC=CC=C2)CC1,6.04
263,CC1=CC=C2C(C3=NN=C(SCCCCN4CCC5=CC6=C(OC(C(F)(F)F)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,6.2
265,O=C(CCCN1CCC2(CC1)C(=O)NCN2C1=CC=CC=C1)C1=CC=C(F)C=C1,9.36
266,COC1=CC=CC=C1N1CCN(CCCCNC(=O)C2=CC(C)=CC=C2C)CC1,7.77
267,C#CC1=CC=CC2=C(CN3CCN(C4=CC=C(Cl)C=C4)CC3)C(C)=NN12,4.6
268,CCCN(CCC)C1CCC2=CC=C(O)C=C2C1,6.85
269,CN1C(C2=CC=CC=C2)=CN(C2CCN(CC3=CC=CC=C3)CC2)C1=O,7.96
271,CC1=CC=C(C2CCN(CCC3NC(=O)C4=CC=CC=C43)CC2)C=C1C,5.92
272,CC1CN(CCCNC(=O)CN2CCC3=CC=CC=C3C2)CC(C)O1,5.5
273,CC1=C(CN2CCOC(CCN)C2)N=C(C2=CC=C3C=CC=CC3=C2)O1,5.82
275,C1=CC=C(CCN2CCCC(C3=C(C4=CC=CC=C4)NC4=CC=CC=C34)C2)C=C1,6.3
276,COC1=CC=CC=C1N1CCN(CCCCNC(=O)C2=COC3=CC=CC=C3C2=O)CC1,7.33
279,CC(=O)N(CC1=CC=C(C2CN(C)CCC3=CC(Cl)=C(O)C=C32)C=C1)C1CCC1,6.8
281,CC1=C2CCCC3=C(C2=C(C)S1)N(C(C)C)N=C3,6.26
282,CC1=CC=C(OCCNCCCOC2=CC=CC=C2C)C=C1,6.53
283,COC1=CC=CC2=C1C1CCN(CCC3=CC=CC=C3)C1CC2,6.41
284,COC1=CC=C(S(=O)(=O)NC2CCC(N3CCC(C4=CC=CC=C4OCC(F)(F)F)CC3)CC2)C=C1OC,7.08
286,COC1=CC=C(S(=O)(=O)NC2CCC(N3CCC(C4=CC=CC=C4OC(C)C)CC3)CC2)C=C1OC,7.26
287,ClC1=CC=C2SC3=CC=CC=C3N=C(N3CCNCC3)C2=C1,9.15
