ID,SMILES,VALUE_p
168,COC1=CC(CCNCC(O)C2=CC=C(O)C3=C2C=CC(=O)N3)=CC=C1OCCCC1=CC=CC=C1,4.958607315
169,CCCN(CCC1=CC=C(C)C=C1)C1CCC2=C(O)C=CC=C2C1,5.30980392
170,COC1=CC=CC=C1N1CCN(CCCCCNC(=O)C2=NN3C=CC=CC3=C2)CC1,5.853871964
171,CCCN1CCC2=CC=CC3=C2C1CC1=CC=CC(O)=C13,5.366531544
172,COC1=CC=CC=C1N1CCN(CCCC(=O)NC2=CC3=C(C=NO)C=NN3C=C2)CC1,6.045757491
173,O=CC1=C2C=C(NC(=O)CCCN3CCN(C4=CC=CC(Cl)=C4Cl)CC3)C=CN2N=C1,6.677780705
174,CCCN(CCCCOC1=CC2=C(C=NO)C=NN2C=C1)C1CCC2=C(O)C=CC=C2C1,5.744727495
175,CCCN(CCCCOC1=CC2=C(C=O)C=NN2C=C1)C1CCC2=C(O)C=CC=C2C1,5.886056648
176,CCCOC1=C(O)C=CC2=C1CN1CCC3=CC(OC)=C(O)C=C3C1C2,7.920818754
177,COC1=CC=CC=C1N1CCN(CCCCNC(=O)C2=CC=C3C=CC=CC3=C2)CC1,6.119186408
178,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=C(F)C=CC=C3C(F)(F)F)C3=CC=CC=C23)CC1,8.602059991
179,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=CC=C3Cl)C3=CC=CC=C23)CC1,8.397940009
180,COC1=CC=C2NC=C(C3=CCN(CC4=CC(=O)NC5=CC=CC=C45)CC3)C2=C1,6.829738285
181,COC1=CC2=C(C=C1OC)C1CC3=CC=C(O)C(OC)=C3CN1CC2,7.301029996
182,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=NC=C3)C3=CC=CC=C23)CC1,7.065501549
183,CN1CCN(C2=NC3=CC(Cl)=CC=C3N(NC(=O)C3=CC=CC(C(F)(F)F)=C3)C3=CC=CC=C23)CC1,6.829738285
187,CN1CCC2=CC(Cl)=C(O)C=C2C2C3=CC=CC(C4=CC=CS4)=C3CCC21,9.045757491
188,CN1CCC2=CC(Cl)=C(O)C=C2C(C2=CC=C(CN(C)S(C)(=O)=O)C=C2)C1,9.301029996
190,COC1=CC2=C3C(=C1)C1=C(O)C=CC=C1CC3N(C)CC2,7.337242168
191,CCCN(CCCCNC(=O)C1=CC=C(C2=CC=CC=N2)C=C1)CC1CC1C1=CC=CC(F)=C1,5.53670439
192,CCCN(CCCSC1=NN=C(C2=CC=CC=C2)N1C)CC1CC1C1=CC(F)=CC=C1OC,5.777803954
193,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4C5=CC=CC6=C5C(=CN6)CC4N(C)C3)(C(C)C)C(=O)N12,6.694648631
195,O=CC1=C2C=C(OCCCCN3CCN(C4=CC=C(O)C5=C4OCC(=O)N5)CC3)C=CN2N=C1,4.920818754
196,COC1=CC2=C(CN3CCC4=CC(OC)=C(O)C=C4C3C2)C(OC)=C1,8.596879479
197,COC1=CC2=C(CN3CCC4=CC(OC)=C(O)C(OC)=C4C3C2)C(OC)=C1,7.281166282
198,COC1=CC2=C(C=C1OC)C1CC3=CC(C)=CC(C)=C3CN1CC2,6.471468939
199,FC(F)(F)C1=CC(OC2=NC=CC3=C2SC=C3)=CC=C1C1=CC=CC2=NC=CN12,6.886056648
202,CCCN(CCCCNC(=O)C1=CC2=CC=CC=C2N1)CC1CC1C1=CC=CC(Cl)=C1,6.003488328
203,CCCN(CCCCNC(=O)C1=CC2=CC=CC=C2N1)CC1CC1C1=CC=C(C(F)(F)F)C=C1,5.893469146
204,O=C1CC(CN2CCC(C3=NOC4=CC(F)=CC=C34)CC2)CC2=NC=NC=C12,6.86998805
205,O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,8.20999648
206,CC1=CC(OC2=NC=CC3=C2C=CO3)=CC=C1C1=C(C)C=NN1C(C)(C)C,6.91721463
207,CC1=CC=CC(C2=CC3=C(C=C2O)C(C2=CC=CC=C2)CN(C)CC3)=C1,6.665546249
