ID,SMILES,VALUE_p
91,C1=CC=C2C(=C1)C=CC=[N+]2COC[N+]1=CC=CC2=CC=CC=C21,3.378823718
92,CC[N+](C)(C)C1=CC=CC(O)=C1,5.301029996
93,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C21,2.991399828
94,CC(=O)OC1CC2C(=CCC3(C)C(C(C)N(C)C)C(O)CC23C)CC23OC2C2OCC(C)(C2NC(=O)C2=CC=CC=C2)C13,5.522878745
95,CC1C2CCC3C(=CCC4(C)C(C(C)N(C)C)C(O)CC34C)C=C2CCC1N(C)C,4.588380294
96,CCCNC1=NC(NCCC2=CC=CC=C2)=C2C=CC=CC2=N1,5.142667504
98,C1=CC=C2OC(CN(CCCCCCNC3=C4CCCC4=NC4=CC=CC=C34)CC3=CC4=CC=CC=C4O3)=CC2=C1,5.684029655
99,CCN(C)C(=O)OC1=CC=CC(C(C)N(C)C)=C1,5.505845406
100,CC(C)(C)C1=CC=[N+](CC=CC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,5.468521083
101,CC(C)(C)C1=CC=[N+](CCCC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,5.431798276
102,CC(C)(C)C1=CC=[N+](CCC[N+]2=CC=C(C(C)(C)C)C=C2)C=C1,4.853871964
103,CC(C)(C)C1=CC=[N+](CC2=CC=C(C[N+]3=CC=C(C(C)(C)C)C=C3)C=C2)C=C1,6.522878745
104,COC1=CC2=C(C=C1OC)SC(C(=O)CC1(O)CC[N+](C)(CC3=CC=CC=C3)CC1)=C2,7.045757491
105,CC[N+]1(CC2=CC=CC=C2[N+](=O)[O-])CCCCCN2C(C)=C3CC4=C(C)N(CCCCC[N+](CC)(CC5=CC=CC=C5[N+](=O)[O-])CCCCCN(C3=O)C2=O)C(=O)N(CCCCC1)C4=O,5.397940009
107,C1=CC=C(CN2CCC(CCC3=NSC4=CC=CC=C34)CC2)C=C1,7.010016542
108,CN(CCCCCCCCN1C(=O)C2=CC=CC=C2C1=O)CC1=CC=CC=C1F,6.191114133
