ID,SMILES,VALUE_p
271,CC(C)NC(=N)C1=CC=C(NC(=O)C2=CC=CC(C(=O)NC3=CC=C(C(=N)NC(C)C)C=C3)=N2)C=C1,4.306273051
273,CC12CC3CC(N)(CC(C1)C1=CC=CC=C13)O2,4.008773924
274,CCN(CC)C12CC3CC(C)(CC(C1)C1=CC=CC=C13)O2,4.657577319
276,CNC12CCCCC1CCC1=CC=C(OC)C=C12,5.954677021
277,O=C(O)C1CC2CC(CP(=O)(O)O)CCC2CN1,5.075720714
278,CN(CC1=CC=CC(C2=C(O)N=C3C=C(Cl)C=CC3=C2O)=C1)C1=CC=CC=C1,7.931814138
280,O=P(O)(O)C1=CC2=CC(F)=C(F)C=C2N=C1O,3.954677021
282,NC(CC(N)C(=O)O)CP(=O)(O)O,5.841637508
283,CN1CCC2=C([N+](=O)[O-])C=C3N=C(O)C(O)=NC3=C2C1,6.431798276
284,COC1=CC(C2=NCCN2)=CC=C1OCC=CCOC1=CC=C(C2=NCCN2)C=C1OC,4.632644079
286,O=C(C1=CC(=O)C2=CC(O)=CC=C2N1)N1CCC(OC2=CC=CC=C2)CC1,7.304518324
287,CN(CCP(=O)(O)O)C1=C(N)C(=O)C1=O,6.0
289,O=C(O)C1NC2=CC(Cl)=CC(Cl)=C2S(=O)(=O)N1CCCC1=CC=CC=C1,7.48148606
290,O=C(O)C1NC2=CC(Cl)=CC(Cl)=C2S(=O)(=O)N1CCS(=O)(=O)C1=CC=CC=C1,7.15490196
291,OC1=NC2=CC(Cl)=C(Cl)C=C2N=C1O,5.508638306
292,OC1=NC2=C(CC3=CC=CC=C32)N2C=CN=C12,5.522878745
293,O=C(NCC1=CC=CC=C1)N1CCCC12C1=CC=CC=C1C1=C2N2C=CN=C2C(O)=N1,6.045757491
294,O=C(NC1=CC=CC=C1)N1CCCC12C1=CC=CC=C1C1=C2N2C=CN=C2C(O)=N1,6.886056648
295,O=C(O)CCC1=C(C(=O)O)NC2=CC(Cl)=CC(Cl)=C12,6.853871964
296,COC1=CC=CC=C1CN1C(C(=O)O)NC2=CC(Cl)=CC(Cl)=C2S1(=O)=O,7.677780705
297,CCCN1CCCC12C1=CC=CC=C1C1=C2N2C=CN=C2C(O)=N1,6.327902142
298,O=C(O)C1=CC(S)=C2C=CC(Cl)=CC2=N1,6.397940009
299,C=CCOC(=O)C1=C(O)N=C2C=C(Cl)C=CC2=C1O,5.192464972
302,O=C(C=CC1=C(C(=O)O)NC2=CC(Cl)=CC(Cl)=C12)NC1=CC=CC=C1,9.0
303,NC12CC3CC(C1)CC(C1CCCCC1)(C3)O2,4.026872146
305,COC1=CC2=NC(CC(N)C(=O)O)=C(CP(=O)(O)O)N=C2C=C1OC,6.079876674
309,O=C(C1=CC(=O)C2=CC(O)=CC=C2N1)N1CCC(OC2=CC=C(Cl)C=C2)CC1,8.148741651
311,O=C(O)C1=CC(O)=C2C=CC(Br)=CC2=N1,6.070581074
314,O=C(O)C1=CC2=CC=C([N+](=O)[O-])C=C2N=C1O,5.187086643
315,C1=CC=C2CC3NC(CC2=C1)C1=CC=CC=C13,6.193820026
316,O=C(O)CC1=C(C(=O)O)NC2=CC(Cl)=CC=C12,6.017728767
317,NC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1N,3.382999659
318,O=C(O)C1=CC(O)=C2C=CC(Cl)=CC2=N1,6.397940009
320,C=CCNC12CCCCC1CCC1=CC=CC=C12,6.036212173
322,[N-]=[N+]=NC1=CC=C(C(=O)NCCCCCCC(=CC(N)C(=O)O)CP(=O)(O)O)C(O)=C1,7.443697499
323,O=C(CC1=CC=CS1)C1=C(O)N=C2C=C(Cl)C=CC2=C1O,5.970616222
324,NC12CC=CCC1CCC1=CC=CC=C12,7.057991947
325,COC1=CC=C2CCC3CC=CCC3(N)C2=C1,7.337242168
326,O=C1CC(C(=O)O)NC2=CC(I)=CC(Cl)=C12,5.415668776
327,CC1=CC=C(OC2=CC=CC(C3=C(O)N=C4C=C(Cl)C=CC4=C3O)=C2)C=C1,8.107905397
328,CCNC12CCCCC1CC1=C(C)C=CC=C12,6.490797478
329,O=C(O)C1CC(CCC2=NNN=N2)CCN1,5.642065153
330,CNC(CC1=CC(Cl)=CC=C1N)C1=C(C)C=CS1,7.602059991
331,CNC12CCCCC1COC1=CC=CC=C12,5.638272164
332,CN(CCCN(C)C1=CC=C(C(=N)N)C=C1)C1=CC=C(C(=N)N)C=C1,4.607303047
333,N=C(N)C1=CC=C(NC(=O)CCCCCCCCCCC(=O)NC2=CC=C(C(=N)N)C=C2)C=C1,4.557520231
334,O=C(O)C1CC(CC2=NNN=N2)CCN1,4.453457337
335,O=C(O)C1CC(C(=O)OCC2=CC=CC=C2)C2=C(Cl)C=C(Cl)C=C2N1,5.632644079
336,CCC1=CC=CC(NC(=N)N(C)C2=CC=CC(CC)=C2)=C1,6.669586227
337,ClC1=CC=C2CC3NCC(C2=C1)C1=CC=CC=C13,6.031050319
338,CCCN(CCC)C(=O)C(=CC1CCCN1)C1=CC=CC(F)=C1,6.37675071
339,O=C(O)CC1CCCC2(CCNC(C(=O)O)C2)C1,5.366733589
340,O=C1C=C(O)C2=CC=C(Cl)C=C2NC1=O,7.886056648
342,O=C(O)C1CCNC(C(=O)O)C1,4.0
343,CC(C)NCCCN(CCCCN(CCCNC(C)C)CC1=CC=C2C=CC=CC2=C1)CC1=CC=C2C=CC=CC2=C1,4.350665141
345,O=C(O)C1CCCNC1C(=O)O,4.0
346,CC1(CC(=O)O)C2=CC=C(Cl)C=C2C2=NC(O)=C(O)N=C21,8.301029996
347,CNC(=O)NC1=CC=C2C(=C1)C(CC(=O)O)C1=C2N=C(O)C2=NC=CN12,5.0
348,NCCCN(CCCCN(CCCN)CC1=CC=C2C=CC=CC2=C1)CC1=CC=C2C=CC=CC2=C1,5.040958608
349,C1=CC=C(CNCCCCNCCCNCC2=CC=CC=C2)C=C1,5.207608311
350,CCOC1=NOC(C(=O)O)=C1CN=C1C(O)=C(O)C1=N,4.119186408
351,O=C1NC2=CC=C([S+]([O-])CCN3CCC(CC4=CC=C(F)C=C4)CC3)C=C2O1,8.180456064
353,O=C(O)C1CC(CP(=O)(O)O)C2=CC=CC=C2N1,6.070581074
354,NCC(=O)N1CCN(C(=O)CN)CC1,4.015472687
355,CCOC(=O)C1=CN2C3=C(N=C(O)C2=N1)C1=CC=C(NC(=O)NC)C=C1C3,5.0
356,CNCCCCN1CCN(CCCCNC)CC1,4.669586227
357,CC1(CC(=O)O)C2=CC(Cl)=C(Cl)C=C2C2=NC(O)=C(O)N=C21,6.853871964
359,CC(NCC1=CC(Br)=CC2=NC(O)=C(O)N=C12)C(=O)O,6.920818754
360,OC1=CC=CC2=C1CCC21NCC2=CC=CC=C21,6.13667714
361,CC(N)CC(C1=CC=CC(F)=C1)C1=CC=CC(F)=C1,7.050609993
362,CC12CC3=CC=CC=C3CC(N1)C1=CC(Br)=CC=C12,6.568636236
363,CC12CC3=CC=CC=C3C(CC3=CC=CC=C31)N2,6.161150909
364,OC1=NC2=CC(Cl)=CC=C2C(O)=C1C1=CC=CC(CC2=CC=CC=C2)=C1,8.397940009
365,CCOC(=O)C1NC2=CC(Cl)=CC(Cl)=C2S(=O)(=O)N1CC1=CC=CC(C)=C1,7.853871964
367,O=[N+]([O-])C1=C(O)N=C2C=C(Cl)C(Cl)=C(Cl)C2=C1O,6.657577319
368,OC1=NC2=CC=CC=C2N=C1O,5.008773924
