ID,SMILES,VALUE_p
49,CCS(=O)(=O)C1=CC=C2C(=C1)N=C(C1CCCC1)N2CC1CC1,7.602059991
50,CCS(=O)(=O)C1=CC=C2C(=C1)N=C(C1(C)CCCC1)N2CC1CC1,8.017728767
51,FC(F)(F)C1=CN=C(N2CCCN(C3=NC4=CC=C(Cl)C=C4S3)CC2)C(Cl)=C1,6.744727495
52,CC(C)(C)C1=CC(NC(=O)N2CCCN(C3=CC(C#N)=CC=N3)CC2)=NO1,6.698970004
53,CC1(CC2=CC=CC=C2)COC2=CC(C(=O)N3CCCCC3)=CC=C21,6.795635795
54,CCN(C(=O)C1=CC=C(N2CC(F)(F)C2)C(OCC2CC2)=N1)C(C)(C)C,9.22184875
55,CCOC(=O)CN(C(=O)C1=CC=C(N2CC(F)(F)C2)C(OCC2CC2)=N1)C(C)(C)C,8.236572006
56,CC(=O)NC1CCN(C(=O)C2=CC=C(N3CC(F)(F)C3)C(OCC3CC3)=N2)C1,6.015067834
57,CC1(C)CC2CC(C)(CN2C(=O)C2=CC=C(N3CC(F)(F)C3)C(OCC3CC3)=N2)C1,8.167491087
58,CC1(C)CN(C(=O)C2=CC=C(N3CC(F)(F)C3)C(OCC3CC3)=N2)CCO1,7.256490235
59,NC(=O)C1CC(F)CN1C(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1,5.982299029
60,NC(=O)C1CC(F)(F)CN1C(=O)C1=CC=C(C2CC2)C(OCC2CCCO2)=N1,7.790484985
61,NC(=O)C1CSCN1C(=O)C1=CC=C(C2CC2)C(OCC2CC2)=N1,6.985479461
62,NC(=O)C(CC1CC1)NC(=O)C1=CC=C(NC2CC2)C(OCC2CC2)=N1,7.42365865
63,O=C(C1=CC=C(N2CC(F)(F)C2)C(OCC2CC2)=N1)N1CC2CCC1C2,7.847711656
64,O=C(N1CCC2=CC=CC=C21)C12CC3CC(CC(O)(C3)C1)C2,6.274905479
65,CN1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)C2=CC=CC=C21,7.537602002
66,COCCN1C=C(C(=O)NC2=CC=CC3=CC=CC=C23)C2=CC=CC=C21,8.199970641
67,CC(CC1CC1)(NC(=O)C1=CC(OCC(F)(F)F)=C(C2CC2)C=N1)C1=NN=NN1,6.029374223
68,CC1=NC(C(C)(CS(C)(=O)=O)NC(=O)C2=CC(OC(C)CF)=C(C3CC3)C=N2)=NO1,7.237321436
69,CC1=NC(C(C)(CS(C)(=O)=O)NC(=O)C2=CC(OCC(F)(F)F)=C(C3(F)COC3)C=N2)=NO1,6.245881106
70,CC1=NC(C(C)(CO)NC(=O)C2=CC(OCC(F)(F)F)=C(C3CC3)C=N2)=NO1,6.291834142
71,CC1=NC(C(C)(CC2CC2)NC(=O)C2=CC(OC(C)C(F)(F)F)=C(C3(F)COC3)C=N2)=NO1,8.387216143
72,CNC(=O)C(C)(NC(=O)C1=CC(OCC(F)(F)F)=C(C2CC2)C=N1)C1=NOC(C)=N1,7.896196279
